class;maximumDIT;minimumDIT;fileType;;;;
/AnkiDroid/src/com/ichi2/compat/Compat.java;1;1;1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV15.java;3;5;1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV15.java/CompatV15;5;5;-1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV15.java/CompatV15/setTtsOnUtteranceProgressListener/;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV15NookHdPlus.java;6;6;1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV16.java;6;6;1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV7.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV7.java/CompatV7;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV7.java/CompatV7/setTtsOnUtteranceProgressListener/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV7Nook.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV8.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV8.java/CompatV8;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV8.java/CompatV8/afChangeListener/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/compat/CompatV9.java;4;4;1;;;;
/AnkiDroid/src/com/ichi2/filters;1;5;2;;;;
/AnkiDroid/src/com/ichi2/filters/AbstractCardFilter.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/filters/CardFilter.java;1;1;1;;;;
/AnkiDroid/src/com/ichi2/filters/FilterFacade.java;2;5;1;;;;
/AnkiDroid/src/com/ichi2/filters/FilterFacade.java/FilterFacade;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/filters/FilterFacade.java/FilterFacade/filters/;5;5;-1;;;;
/AnkiDroid/src/com/ichi2/filters/GoogleTranslaterFilter.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki;1;4;2;;;;
/AnkiDroid/src/com/ichi2/libanki/AnkiPackageExporter.java;2;4;1;;;;
/AnkiDroid/src/com/ichi2/libanki/AnkiPackageExporter.java/AnkiExporter;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/AnkiPackageExporter.java/AnkiPackageExporter;4;4;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/AnkiPackageExporter.java/Exporter;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/AnkiPackageExporter.java/ZipFile;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Card.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/CardStats.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Collection.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Consts.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Decks.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Decks.java/Decks;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Decks.java/Decks/DeckListComparator;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Finder.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Finder.java/Finder;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Finder.java/Finder/SearchState;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks;2;3;2;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/ChessFilter.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/FuriganaFilters.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/FuriganaFilters.java/FuriganaFilters;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/FuriganaFilters.java/FuriganaFilters/Furigana;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/FuriganaFilters.java/FuriganaFilters/Kana;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/FuriganaFilters.java/FuriganaFilters/Kanji;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/HebrewFixFilter.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/HintFilter.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/HintFilter.java/HintFilter;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/HintFilter.java/HintFilter/Hint;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/Hook.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/hooks/Hooks.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/importer;2;2;2;;;;
/AnkiDroid/src/com/ichi2/libanki/importer/Anki2Importer.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/LaTeX.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/LaTeX.java/LaTeX;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/LaTeX.java/LaTeX/LaTeXFilter;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Media.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Models.java;1;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Models.java/Models;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Models.java/Models/fieldParser;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Models.java/Models/TransformFieldAdd;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Models.java/Models/TransformFieldDelete;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Models.java/Models/TransformFieldMove;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Models.java/Models/TransformFieldVisitor;1;1;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Note.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sched.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sched.java/Sched;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sched.java/Sched/DeckNameCompare;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sched.java/Sched/DueComparator;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sound.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sound.java/Sound;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sound.java/Sound/PlayAllCompletionListener;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Sound.java/Sound/playSound/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Stats.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Stats.java/Stats;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Stats.java/Stats/calculateBreakdown/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Stats.java/Stats/ChartType;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Storage.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync;2;3;2;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/FullSyncer.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/HttpSyncer.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/HttpSyncer.java/HttpSyncer;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/HttpSyncer.java/HttpSyncer/ProgressByteEntity;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/MediaSyncer.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/RemoteMediaServer.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/RemoteServer.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/sync/Syncer.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Tags.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Utils.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/libanki/Utils.java/Utils;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Utils.java/Utils/getImportableDecks/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/libanki/Utils.java/Utils/SqlCommandType;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/preferences;4;5;2;;;;
/AnkiDroid/src/com/ichi2/preferences/CustomDialogPreference.java;4;4;1;;;;
/AnkiDroid/src/com/ichi2/preferences/NumberRangePreference.java;5;5;1;;;;
/AnkiDroid/src/com/ichi2/preferences/StepsPreference.java;5;5;1;;;;
/AnkiDroid/src/com/ichi2/themes;2;3;2;;;;
/AnkiDroid/src/com/ichi2/themes/HtmlColors.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/Builder;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/Builder/create/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/Builder/create/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/Builder/create//onTextChanged/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/filterList/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/OnClickForwarder;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/setItems/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledDialog.java/StyledDialog/setItems/;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledOpenCollectionDialog.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/themes/StyledProgressDialog.java;3;3;1;;;;
/AnkiDroid/src/com/ichi2/themes/Themes.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/upgrade;2;2;2;;;;
/AnkiDroid/src/com/ichi2/upgrade/Upgrade.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils;1;4;2;;;;
/AnkiDroid/src/com/ichi2/utils/Base64.java;2;4;1;;;;
/AnkiDroid/src/com/ichi2/utils/Base64.java/Base64;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/utils/Base64.java/Base64/decodeToObject/;4;4;-1;;;;
/AnkiDroid/src/com/ichi2/utils/Base64.java/Base64/InputStream;4;4;-1;;;;
/AnkiDroid/src/com/ichi2/utils/Base64.java/Base64/OutputStream;4;4;-1;;;;
/AnkiDroid/src/com/ichi2/utils/BitmapUtil.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/ConvUtils.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/DiffEngine.java;2;3;1;;;;
/AnkiDroid/src/com/ichi2/utils/DiffEngine.java/DiffEngine;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/utils/DiffEngine.java/DiffEngine/DiffAction;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/utils/DiffEngine.java/DiffEngine/LinesToCharsResult;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/utils/DiffEngine.java/DiffEngine/Operation;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/utils/DiskUtil.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/ExifUtil.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/HtmlUtil.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/HttpUtility.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/JSONNameComparator.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/LanguageUtil.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/MethodLogger.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/Threads.java;1;2;1;;;;
/AnkiDroid/src/com/ichi2/utils/Threads.java/Threads;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/utils/Threads.java/Threads/SingleThreadChecker;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/utils/Threads.java/Threads/ThreadChecker;1;1;-1;;;;
/AnkiDroid/src/com/ichi2/widget;1;5;2;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetMedium.java;3;5;1;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetMedium.java/AnkiDroidWidgetMedium;4;4;-1;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetMedium.java/AnkiDroidWidgetMedium/UpdateService;5;5;-1;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetMedium.java/AnkiDroidWidgetMedium/UpdateService/buildUpdate/;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetSmall.java;3;5;1;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetSmall.java/AnkiDroidWidgetSmall;4;4;-1;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetSmall.java/AnkiDroidWidgetSmall/UpdateService;5;5;-1;;;;
/AnkiDroid/src/com/ichi2/widget/AnkiDroidWidgetSmall.java/AnkiDroidWidgetSmall/UpdateService/buildUpdate/;3;3;-1;;;;
/AnkiDroid/src/com/ichi2/widget/DeckStatus.java;2;2;1;;;;
/AnkiDroid/src/com/ichi2/widget/PopupMenuWithIcons.java;1;1;1;;;;
/AnkiDroid/src/com/ichi2/widget/WidgetStatus.java;2;4;1;;;;
/AnkiDroid/src/com/ichi2/widget/WidgetStatus.java/WidgetStatus;2;2;-1;;;;
/AnkiDroid/src/com/ichi2/widget/WidgetStatus.java/WidgetStatus/UpdateDeckStatusAsyncTask;4;4;-1;;;;
/AnkiDroid/src/com/samskivert/mustache;1;5;2;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java;1;5;1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache;2;2;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/Accumulator;2;2;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/Accumulator/addTagSegment/;3;3;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/Accumulator/addTagSegment/;3;3;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/Compiler;2;2;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/CompoundSegment;4;4;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/InvertedSectionSegment;5;5;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/NamedSegment;3;3;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/SectionSegment;5;5;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/StringSegment;3;3;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/VariableFetcher;1;1;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Mustache.java/Mustache/VariableSegment;4;4;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/MustacheException.java;5;5;1;;;;
/AnkiDroid/src/com/samskivert/mustache/Template.java;2;3;1;;;;
/AnkiDroid/src/com/samskivert/mustache/Template.java/Template;2;2;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Template.java/Template/Context;2;2;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Template.java/Template/MAP_FETCHER/;2;2;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Template.java/Template/Mode;3;3;-1;;;;
/AnkiDroid/src/com/samskivert/mustache/Template.java/Template/Segment;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing;1;6;2;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Atom.java;2;3;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Atom.java/Atom;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Atom.java/Atom/AtomType;3;3;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes;2;3;2;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/FunctionXAtom.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/FunctionXYAtom.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/MathFunctionAtom.java;2;3;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/MathFunctionAtom.java/MathFunctionAtom;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/MathFunctionAtom.java/MathFunctionAtom/MathType;3;3;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/NumberAtom.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/VariableAtom.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/XVariableAtom.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/AtomTypes/YVariableAtom.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Expression.java;2;3;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Expression.java/Expression;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Expression.java/Expression/ExpressionType;3;3;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/ExpressionFormatException.java;6;6;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Factor.java;2;3;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Factor.java/Factor;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Factor.java/Factor/FactorType;3;3;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Pow.java;2;3;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Pow.java/Pow;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Pow.java/Pow/PowType;3;3;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Term.java;2;3;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Term.java/Term;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/Term.java/Term/TermType;3;3;-1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/TopLevelParser.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/parsing/TreeElement.java;1;1;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering;2;2;2;;;;
/AnkiDroid/src/com/wildplot/android/rendering/BarGraph.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/DrawableContainer.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/FunctionDrawer.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/FunctionDrawer_y.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper;2;3;2;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper/BasicStrokeWrap.java;3;3;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper/BufferedImageWrap.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper/ColorWrap.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper/FontMetricsWrap.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper/GraphicsWrap.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper/RectangleWrap.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/graphics/wrapper/StrokeWrap.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/Integral.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/interfaces;1;1;2;;;;
/AnkiDroid/src/com/wildplot/android/rendering/interfaces/Drawable.java;1;1;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/interfaces/Function2D.java;1;1;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/interfaces/Function3D.java;1;1;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/interfaces/Legendable.java;1;1;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/interfaces/StepFunction2D.java;1;1;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/LegendDrawable.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/Lines.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/LinesPoints.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/MultiScreenPart.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/PieChart.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/PlotSheet.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/PointDrawer2D.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/RelativeColorGradient.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/ReliefDrawer.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/ReliefDrawer.java/ReliefDrawer;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/ReliefDrawer.java/ReliefDrawer/DepthSearcher;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/ReliefDrawer.java/ReliefDrawer/PartRenderer;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/ReliefDrawer.java/ReliefDrawer/ReliefLegend;2;2;-1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/XAxis.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/XAxisBarGraph.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/XAxisHistoGram.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/XGrid.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/YAxis.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/YAxisBarGraph.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/YAxisHistoGram.java;2;2;1;;;;
/AnkiDroid/src/com/wildplot/android/rendering/YGrid.java;2;2;1;;;;
/AnkiDroid/src/org/amr/arabic;2;2;2;;;;
/AnkiDroid/src/org/amr/arabic/ArabicReshaper.java;2;2;1;;;;
/AnkiDroid/src/org/amr/arabic/ArabicReshaper.java/ArabicReshaper;2;2;-1;;;;
/AnkiDroid/src/org/amr/arabic/ArabicReshaper.java/ArabicReshaper/DecomposedWord;2;2;-1;;;;
/AnkiDroid/src/org/amr/arabic/ArabicUtilities.java;2;2;1;;;;
/AnkiDroid/src/org/apache/commons/httpclient/contrib/ssl;2;2;2;;;;
/AnkiDroid/src/org/apache/commons/httpclient/contrib/ssl/EasySSLSocketFactory.java;2;2;1;;;;
/AnkiDroid/src/org/apache/commons/httpclient/contrib/ssl/EasyX509TrustManager.java;2;2;1;;;;
